id,loan_amnt,int_rate,sub_grade,emp_length,home_ownership,annual_inc,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_rec_prncp,total_rec_int,total_rec_late_fee,collections_12_mths_ex_med,mths_since_last_major_derog,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,zip_code_prefix
37771331,15000.0,20.99,E4,5 years,MORTGAGE,54000.0,2014-12-01,Fully Paid,debt_consolidation,IL,25.69,0.0,665.0,669.0,1.0,,59.0,11.0,7.0,5259.0,46.1,22.0,20315.510321022,15000.0,5315.51,0.0,0.0,,0.0,0.0,132090.0,11400.0,8.0,12008.0,1806.0,66.6,0.0,0.0,142.0,4.0,4.0,1.0,17.0,0.0,,0.0,2.0,6.0,3.0,3.0,8.0,8.0,10.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,7.0,0.0,145085.0,39063.0,5400.0,40406.0,606
37701332,8000.0,7.49,A4,,MORTGAGE,24000.0,2014-12-01,Fully Paid,debt_consolidation,NV,18.0,0.0,670.0,674.0,0.0,40.0,35.0,11.0,1.0,11827.0,37.9,38.0,8767.630000000301,8000.0,767.63,0.0,0.0,40.0,0.0,0.0,11827.0,31200.0,7.0,1183.0,18598.0,38.6,0.0,0.0,491.0,8.0,8.0,3.0,8.0,15.0,40.0,1.0,7.0,8.0,9.0,23.0,2.0,11.0,33.0,8.0,11.0,0.0,0.0,0.0,2.0,93.3,1.0,0.0,31200.0,11827.0,30300.0,0.0,891
37641323,18750.0,12.99,C2,10+ years,MORTGAGE,52000.0,2014-12-01,Fully Paid,debt_consolidation,OR,30.76,0.0,685.0,689.0,1.0,,,12.0,0.0,23168.0,64.9,33.0,21776.8900014377,18750.0,3026.89,0.0,0.0,,0.0,0.0,201114.0,35700.0,5.0,18283.0,1241.0,86.4,0.0,0.0,160.0,24.0,2.0,2.0,24.0,1.0,,0.0,3.0,5.0,3.0,9.0,10.0,8.0,20.0,5.0,12.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,228255.0,43586.0,9100.0,30677.0,975
37841307,9600.0,10.49,B3,6 years,MORTGAGE,78000.0,2014-12-01,Charged Off,debt_consolidation,MS,11.08,1.0,685.0,689.0,2.0,23.0,21.0,13.0,1.0,5085.0,40.0,35.0,7977.23,4672.36,1246.87,0.0,0.0,42.0,0.0,0.0,48818.0,12700.0,5.0,5424.0,2014.0,66.4,0.0,0.0,229.0,6.0,3.0,0.0,6.0,3.0,23.0,11.0,2.0,4.0,2.0,7.0,20.0,9.0,15.0,4.0,13.0,0.0,0.0,0.0,3.0,51.4,0.0,1.0,62744.0,48818.0,6000.0,50044.0,395
35763229,5000.0,8.19,A5,4 years,RENT,38480.0,2014-12-01,Fully Paid,debt_consolidation,NJ,14.29,0.0,665.0,669.0,0.0,,52.0,7.0,1.0,10379.0,52.7,21.0,5297.61,5000.0,297.61,0.0,0.0,,0.0,0.0,20169.0,19700.0,4.0,3362.0,8121.0,56.1,0.0,0.0,271.0,16.0,4.0,1.0,18.0,16.0,,0.0,3.0,3.0,4.0,12.0,4.0,6.0,16.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,29700.0,20169.0,18500.0,10000.0,082
37811352,2000.0,14.99,C5,10+ years,OWN,75000.0,2014-12-01,Fully Paid,major_purchase,TX,13.65,2.0,660.0,664.0,2.0,19.0,,10.0,0.0,4324.0,32.3,46.0,2461.863285128,2000.0,461.86,0.0,0.0,19.0,0.0,9132.0,152096.0,13500.0,7.0,16900.0,315.0,89.5,0.0,0.0,159.0,5.0,5.0,0.0,25.0,0.0,19.0,5.0,2.0,4.0,2.0,9.0,27.0,7.0,19.0,4.0,10.0,0.0,0.0,2.0,5.0,86.7,0.0,0.0,164129.0,152096.0,3000.0,150629.0,773
37801417,6400.0,15.59,D1,1 year,RENT,49000.0,2014-12-01,Charged Off,debt_consolidation,OR,23.12,4.0,685.0,689.0,2.0,12.0,,15.0,0.0,3716.0,37.9,42.0,4466.09,3187.07,1279.02,0.0,0.0,,0.0,0.0,44066.0,9800.0,5.0,3148.0,4033.0,45.5,0.0,0.0,169.0,2.0,2.0,0.0,7.0,1.0,12.0,0.0,6.0,8.0,7.0,15.0,19.0,10.0,23.0,8.0,15.0,0.0,0.0,0.0,5.0,90.5,0.0,0.0,46086.0,44066.0,7400.0,36286.0,972
36049003,10000.0,16.49,D3,5 years,RENT,40000.0,2014-12-01,Charged Off,debt_consolidation,FL,20.13,0.0,660.0,664.0,2.0,41.0,,10.0,0.0,11461.0,81.9,25.0,3988.45,1580.04,884.22,0.0,0.0,,0.0,0.0,53652.0,14000.0,5.0,5365.0,2144.0,80.5,0.0,0.0,82.0,6.0,6.0,0.0,6.0,6.0,41.0,0.0,5.0,7.0,5.0,5.0,14.0,7.0,10.0,7.0,10.0,0.0,0.0,0.0,2.0,94.1,0.0,0.0,61445.0,53652.0,11000.0,47445.0,336
37690814,10000.0,6.49,A2,10+ years,RENT,96000.0,2014-12-01,Fully Paid,debt_consolidation,NY,13.6,0.0,745.0,749.0,0.0,,,7.0,0.0,20529.0,59.5,13.0,11026.572646433,10000.0,1026.57,0.0,0.0,,0.0,0.0,33078.0,34500.0,1.0,4725.0,13971.0,59.5,0.0,0.0,189.0,57.0,22.0,0.0,57.0,,,0.0,2.0,2.0,2.0,5.0,7.0,2.0,6.0,2.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,66625.0,33078.0,34500.0,32125.0,100
37821318,8000.0,12.99,C2,2 years,RENT,86400.0,2014-12-01,Fully Paid,other,VA,8.74,0.0,670.0,674.0,1.0,,,5.0,0.0,8363.0,70.9,5.0,9693.7575460841,8000.0,1693.76,0.0,0.0,,0.0,0.0,18559.0,11800.0,1.0,3712.0,185.0,89.7,0.0,0.0,60.0,6.0,6.0,0.0,35.0,6.0,,0.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,28821.0,18559.0,1800.0,17021.0,236
37741326,18000.0,12.39,C1,6 years,RENT,99600.0,2014-12-01,Fully Paid,credit_card,WV,22.95,0.0,675.0,679.0,1.0,48.0,,7.0,0.0,7334.0,76.4,22.0,19972.26,18000.0,1972.26,0.0,0.0,77.0,0.0,0.0,94707.0,9600.0,5.0,13530.0,2066.0,78.0,0.0,0.0,189.0,5.0,5.0,0.0,5.0,1.0,77.0,1.0,3.0,3.0,3.0,6.0,15.0,4.0,7.0,3.0,7.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,111629.0,94707.0,9400.0,102029.0,254
37681342,8000.0,15.59,D1,8 years,MORTGAGE,43920.0,2014-12-01,Fully Paid,major_purchase,MO,21.75,0.0,660.0,664.0,0.0,,58.0,8.0,1.0,4446.0,50.0,21.0,8164.7,8000.0,164.7,0.0,0.0,,0.0,0.0,27582.0,8900.0,8.0,3448.0,2854.0,60.9,0.0,0.0,139.0,7.0,3.0,0.0,7.0,7.0,,0.0,3.0,3.0,4.0,9.0,9.0,6.0,12.0,3.0,8.0,0.0,0.0,0.0,8.0,100.0,1.0,0.0,34300.0,27582.0,7300.0,25400.0,641
37711342,5000.0,6.49,A2,10+ years,MORTGAGE,125000.0,2014-12-01,Fully Paid,debt_consolidation,NV,16.43,0.0,710.0,714.0,0.0,49.0,,12.0,0.0,17070.0,40.5,28.0,5334.49,5000.0,334.49,0.0,0.0,49.0,0.0,0.0,415054.0,42200.0,9.0,37732.0,19630.0,46.5,0.0,0.0,286.0,2.0,2.0,5.0,2.0,12.0,,2.0,3.0,3.0,5.0,7.0,12.0,8.0,11.0,3.0,12.0,0.0,0.0,0.0,5.0,92.9,0.0,0.0,458328.0,89364.0,36700.0,84113.0,891
37631325,15000.0,6.99,A3,10+ years,OWN,150000.0,2014-12-01,Fully Paid,debt_consolidation,CA,3.7,0.0,685.0,689.0,1.0,,112.0,9.0,1.0,19549.0,62.7,15.0,15667.65,15000.0,667.65,0.0,0.0,,0.0,0.0,19549.0,31200.0,4.0,2172.0,8071.0,64.1,0.0,0.0,89.0,12.0,12.0,0.0,23.0,0.0,,0.0,4.0,6.0,5.0,7.0,4.0,9.0,11.0,6.0,9.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,31200.0,19549.0,22500.0,0.0,921
37671328,14000.0,6.99,A3,2 years,RENT,80000.0,2014-12-01,Fully Paid,credit_card,CA,22.17,0.0,765.0,769.0,0.0,64.0,,9.0,0.0,12543.0,24.3,22.0,15379.829881748301,14000.0,1379.83,0.0,0.0,,0.0,0.0,59067.0,98700.0,4.0,6563.0,75427.0,29.6,0.0,0.0,321.0,12.0,10.0,3.0,12.0,16.0,,0.0,2.0,5.0,4.0,10.0,4.0,7.0,15.0,5.0,9.0,0.0,0.0,0.0,3.0,95.5,0.0,0.0,152367.0,59067.0,87400.0,53667.0,949
37791306,14000.0,13.66,C3,2 years,RENT,60000.0,2014-12-01,Fully Paid,debt_consolidation,GA,14.17,0.0,685.0,689.0,1.0,,,5.0,0.0,13094.0,100.0,11.0,17126.4597523801,14000.0,3126.46,0.0,0.0,,0.0,0.0,20469.0,13100.0,0.0,4094.0,6.0,100.0,0.0,0.0,125.0,94.0,63.0,0.0,94.0,4.0,,0.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,24095.0,20469.0,13100.0,0.0,300
37611397,35000.0,10.49,B3,1 year,OWN,125000.0,2014-12-01,Fully Paid,credit_card,FL,19.27,0.0,680.0,684.0,1.0,42.0,,9.0,0.0,56136.0,79.7,27.0,39958.5800045575,35000.0,4958.58,0.0,0.0,51.0,0.0,0.0,69636.0,70400.0,6.0,7737.0,8129.0,86.9,0.0,0.0,174.0,1.0,1.0,2.0,8.0,1.0,42.0,2.0,4.0,5.0,6.0,11.0,8.0,8.0,17.0,5.0,9.0,0.0,0.0,0.0,3.0,84.0,0.0,0.0,87757.0,69636.0,61900.0,17357.0,322
37731243,14000.0,14.31,C4,10+ years,MORTGAGE,40000.0,2014-12-01,Fully Paid,debt_consolidation,VA,9.96,0.0,695.0,699.0,0.0,,,9.0,0.0,10973.0,42.0,15.0,17284.7847648936,14000.0,3284.78,0.0,0.0,,0.0,0.0,10973.0,26100.0,2.0,1219.0,4535.0,48.5,0.0,0.0,108.0,1.0,1.0,1.0,7.0,7.0,,0.0,4.0,6.0,4.0,4.0,2.0,9.0,12.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,26100.0,10973.0,8800.0,0.0,224
37671298,20000.0,11.44,B4,5 years,MORTGAGE,80000.0,2014-12-01,Fully Paid,debt_consolidation,LA,21.12,0.0,690.0,694.0,3.0,,,8.0,0.0,20553.0,79.4,39.0,23430.0291153142,20000.0,3430.03,0.0,0.0,,0.0,0.0,285934.0,25900.0,5.0,35742.0,1172.0,89.8,0.0,0.0,250.0,2.0,2.0,3.0,91.0,2.0,,0.0,1.0,5.0,1.0,3.0,24.0,5.0,12.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,307613.0,57802.0,11500.0,51991.0,714
37077921,6500.0,6.03,A1,9 years,RENT,63500.0,2014-12-01,Fully Paid,credit_card,CA,15.25,1.0,705.0,709.0,0.0,8.0,,8.0,0.0,5929.0,49.4,17.0,7117.1010866773995,6500.0,617.1,0.0,0.0,,0.0,0.0,36008.0,12000.0,4.0,4501.0,6071.0,49.4,0.0,0.0,88.0,17.0,17.0,2.0,17.0,23.0,,0.0,2.0,2.0,2.0,4.0,10.0,2.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,94.1,0.0,0.0,62141.0,36008.0,12000.0,50141.0,958
37691384,8000.0,11.44,B4,10+ years,MORTGAGE,47000.0,2014-12-01,Fully Paid,debt_consolidation,MI,5.57,1.0,690.0,694.0,0.0,15.0,63.0,8.0,1.0,8334.0,44.3,18.0,9484.9533791755,8000.0,1484.95,0.0,0.0,,0.0,84.0,94058.0,18800.0,3.0,15676.0,3355.0,70.0,0.0,0.0,174.0,7.0,7.0,4.0,13.0,,,0.0,3.0,4.0,3.0,6.0,1.0,7.0,13.0,4.0,8.0,0.0,0.0,0.0,1.0,88.9,0.0,1.0,111568.0,8334.0,11200.0,0.0,482
37811389,2000.0,9.49,B2,10+ years,OWN,100000.0,2014-12-01,Fully Paid,other,LA,11.63,0.0,660.0,664.0,0.0,35.0,,13.0,0.0,19351.0,67.9,23.0,2038.71,2000.0,38.71,0.0,0.0,,0.0,66.0,45507.0,28500.0,6.0,3792.0,4391.0,75.6,0.0,0.0,150.0,9.0,5.0,1.0,9.0,5.0,35.0,0.0,5.0,8.0,8.0,10.0,6.0,12.0,16.0,8.0,13.0,0.0,0.0,0.0,3.0,91.3,0.0,0.0,55666.0,45507.0,18000.0,27166.0,703
37621371,15000.0,11.44,B4,1 year,MORTGAGE,90000.0,2014-12-01,Fully Paid,debt_consolidation,FL,7.41,0.0,705.0,709.0,0.0,,,8.0,0.0,23027.0,56.3,17.0,16466.58,15000.0,1466.58,0.0,0.0,,0.0,0.0,220380.0,40900.0,3.0,27548.0,5397.0,77.9,0.0,0.0,124.0,5.0,1.0,1.0,10.0,1.0,,0.0,3.0,5.0,3.0,6.0,4.0,6.0,12.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,259517.0,48476.0,24400.0,25449.0,331
37661348,5000.0,12.99,C2,10+ years,RENT,54000.0,2014-12-01,Charged Off,debt_consolidation,CA,14.4,0.0,700.0,704.0,1.0,,,9.0,0.0,4735.0,41.9,14.0,1342.19,950.01,392.18,0.0,0.0,,0.0,0.0,19413.0,11300.0,3.0,2157.0,4883.0,49.1,0.0,0.0,131.0,2.0,2.0,0.0,2.0,0.0,,0.0,5.0,6.0,5.0,7.0,4.0,8.0,10.0,6.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,41170.0,19413.0,9600.0,29870.0,907
37721383,12000.0,8.67,B1,< 1 year,MORTGAGE,45000.0,2014-12-01,Fully Paid,debt_consolidation,AZ,27.25,0.0,665.0,669.0,0.0,,79.0,11.0,1.0,9796.0,58.0,24.0,13528.2169787672,12000.0,1528.22,0.0,0.0,,0.0,0.0,228769.0,16900.0,5.0,22877.0,315.0,96.4,0.0,0.0,129.0,10.0,10.0,2.0,31.0,10.0,,0.0,3.0,6.0,3.0,10.0,4.0,8.0,16.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,257548.0,33113.0,8700.0,39362.0,850
37841314,1000.0,15.59,D1,10+ years,MORTGAGE,40000.0,2014-12-01,Fully Paid,other,OH,17.52,0.0,670.0,674.0,0.0,,110.0,10.0,1.0,7983.0,79.0,21.0,1257.0301017431,1000.0,257.03,0.0,0.0,,0.0,0.0,25598.0,10100.0,1.0,2560.0,148.0,97.6,0.0,0.0,250.0,36.0,14.0,1.0,76.0,8.0,,0.0,4.0,8.0,4.0,9.0,3.0,8.0,17.0,8.0,9.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,35537.0,16550.0,6100.0,10000.0,454
37831326,6000.0,11.99,B5,1 year,RENT,135000.0,2014-12-01,Fully Paid,debt_consolidation,NY,6.26,0.0,670.0,674.0,0.0,,,19.0,0.0,13225.0,95.1,25.0,7167.2395288737,6000.0,1167.24,0.0,0.0,,0.0,0.0,68360.0,13900.0,3.0,3598.0,441.0,96.4,0.0,0.0,127.0,77.0,6.0,0.0,88.0,,,0.0,6.0,8.0,6.0,11.0,10.0,8.0,13.0,8.0,19.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,72566.0,68360.0,12400.0,45625.0,112
37741374,16000.0,11.44,B4,10+ years,MORTGAGE,550000.0,2014-12-01,Fully Paid,medical,MA,9.58,2.0,695.0,699.0,4.0,6.0,,20.0,0.0,186103.0,71.8,59.0,18912.679424281498,16000.0,2912.68,0.0,0.0,,0.0,0.0,631193.0,227800.0,12.0,33221.0,26339.0,80.1,0.0,0.0,337.0,1.0,1.0,5.0,3.0,0.0,6.0,0.0,7.0,9.0,9.0,23.0,10.0,16.0,41.0,9.0,20.0,0.0,0.0,0.0,6.0,100.0,0.0,0.0,726640.0,240515.0,132400.0,81840.0,017
37711341,5400.0,10.49,B3,1 year,MORTGAGE,60000.0,2014-12-01,Fully Paid,car,CA,18.12,0.0,775.0,779.0,1.0,,,11.0,0.0,9469.0,24.4,28.0,5869.52,5400.0,469.52,0.0,0.0,,0.0,0.0,393363.0,38800.0,8.0,35760.0,23331.0,28.9,0.0,0.0,182.0,4.0,4.0,2.0,4.0,5.0,,0.0,7.0,7.0,7.0,17.0,4.0,8.0,22.0,7.0,11.0,0.0,0.0,0.0,7.0,100.0,0.0,0.0,596027.0,34855.0,32800.0,28963.0,917
37771322,4500.0,8.67,B1,1 year,RENT,55000.0,2014-12-01,Fully Paid,debt_consolidation,AR,12.94,0.0,685.0,689.0,0.0,72.0,,6.0,0.0,3948.0,49.3,7.0,4650.34,4500.0,150.34,0.0,0.0,,0.0,209.0,23231.0,8000.0,0.0,3872.0,552.0,87.7,0.0,0.0,167.0,92.0,31.0,0.0,92.0,7.0,,0.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,85.7,0.0,0.0,37113.0,23231.0,4500.0,29113.0,727
37611437,6400.0,12.99,C2,8 years,MORTGAGE,55000.0,2014-12-01,Fully Paid,debt_consolidation,WA,28.02,0.0,680.0,684.0,2.0,53.0,,15.0,0.0,13134.0,45.9,41.0,7522.520000001999,6400.0,1122.52,0.0,0.0,64.0,0.0,1072.0,293716.0,28590.0,11.0,19581.0,3274.0,64.8,0.0,0.0,172.0,1.0,1.0,1.0,21.0,2.0,64.0,2.0,2.0,9.0,2.0,12.0,13.0,12.0,27.0,9.0,15.0,0.0,0.0,0.0,5.0,92.3,0.0,0.0,332555.0,58657.0,9300.0,54081.0,983
37681338,16000.0,7.49,A4,7 years,RENT,79000.0,2014-12-01,Fully Paid,other,TX,12.44,0.0,805.0,809.0,0.0,,,5.0,0.0,8.0,0.0,10.0,17904.529533442,16000.0,1904.53,0.0,0.0,,0.0,0.0,21575.0,25500.0,1.0,4315.0,23992.0,0.0,0.0,0.0,127.0,38.0,6.0,0.0,83.0,,,0.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,65574.0,21575.0,24000.0,32998.0,751
37841313,8000.0,12.39,C1,6 years,RENT,32000.0,2014-12-01,Fully Paid,debt_consolidation,UT,14.25,1.0,695.0,699.0,1.0,13.0,,9.0,0.0,3669.0,25.5,24.0,8652.78,8000.0,652.78,0.0,0.0,,0.0,0.0,5025.0,14400.0,5.0,558.0,6023.0,30.8,0.0,0.0,110.0,9.0,9.0,0.0,19.0,6.0,,0.0,2.0,4.0,3.0,5.0,10.0,8.0,13.0,4.0,9.0,0.0,0.0,0.0,2.0,95.7,0.0,0.0,21900.0,5025.0,8700.0,7500.0,841
37307321,20000.0,14.99,C5,10+ years,RENT,91000.0,2014-12-01,Fully Paid,major_purchase,LA,14.19,0.0,775.0,779.0,1.0,,,4.0,0.0,3923.0,32.7,15.0,23389.300000016206,20000.0,3389.3,0.0,0.0,,0.0,0.0,31134.0,12000.0,3.0,7784.0,8077.0,32.7,0.0,0.0,160.0,72.0,1.0,0.0,160.0,4.0,,0.0,1.0,1.0,1.0,2.0,13.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,51471.0,31134.0,12000.0,39471.0,708
37661355,4700.0,11.99,B5,4 years,MORTGAGE,45000.0,2014-12-01,Fully Paid,debt_consolidation,IN,15.73,0.0,660.0,664.0,0.0,60.0,42.0,11.0,1.0,2062.0,25.5,31.0,5553.3286974977,4700.0,853.33,0.0,0.0,60.0,0.0,1244.0,92913.0,8100.0,8.0,9291.0,3435.0,25.3,0.0,0.0,167.0,2.0,2.0,4.0,13.0,4.0,60.0,2.0,2.0,3.0,4.0,12.0,6.0,8.0,21.0,3.0,11.0,0.0,0.0,0.0,3.0,92.6,1.0,0.0,109543.0,27419.0,4600.0,27243.0,479
37711350,25000.0,6.03,A1,4 years,RENT,72000.0,2014-12-01,Fully Paid,credit_card,CA,22.73,0.0,700.0,704.0,0.0,,,21.0,0.0,24836.0,48.8,38.0,27379.413442176006,25000.0,2379.41,0.0,0.0,,0.0,0.0,51575.0,50900.0,4.0,2579.0,4455.0,72.0,0.0,0.0,135.0,13.0,13.0,0.0,13.0,11.0,,0.0,8.0,13.0,8.0,13.0,5.0,19.0,32.0,13.0,21.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,85934.0,51575.0,15900.0,29743.0,902
35854056,12000.0,6.99,A3,3 years,RENT,65000.0,2014-12-01,Fully Paid,debt_consolidation,CA,11.07,0.0,790.0,794.0,1.0,,,5.0,0.0,7639.0,28.2,16.0,13328.1166076846,12000.0,1328.12,0.0,0.0,,0.0,0.0,17139.0,27100.0,0.0,3428.0,19461.0,28.2,0.0,0.0,161.0,29.0,28.0,0.0,78.0,4.0,,0.0,2.0,2.0,3.0,8.0,8.0,3.0,8.0,2.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,56975.0,17139.0,27100.0,29875.0,900
37801423,1000.0,12.99,C2,2 years,RENT,77000.0,2014-12-01,Fully Paid,vacation,NH,16.79,0.0,685.0,689.0,1.0,,,6.0,0.0,15440.0,97.1,9.0,1026.18,1000.0,26.18,0.0,0.0,,0.0,0.0,43822.0,15900.0,1.0,7304.0,453.0,92.3,0.0,0.0,54.0,28.0,15.0,0.0,36.0,6.0,,0.0,3.0,4.0,3.0,4.0,3.0,4.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,53017.0,43822.0,5900.0,37117.0,038
37781409,10000.0,8.19,A5,10+ years,MORTGAGE,100070.0,2014-12-01,Fully Paid,medical,MA,7.67,0.0,750.0,754.0,0.0,,,3.0,0.0,13159.0,68.2,15.0,11305.810139256899,10000.0,1305.81,0.0,0.0,,0.0,0.0,351687.0,19300.0,1.0,117229.0,6141.0,68.2,0.0,0.0,170.0,101.0,6.0,1.0,123.0,7.0,,0.0,1.0,1.0,1.0,4.0,4.0,1.0,10.0,1.0,3.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,370580.0,29887.0,19300.0,27330.0,018
37831302,8000.0,9.49,B2,4 years,RENT,43000.0,2014-12-01,Fully Paid,credit_card,FL,24.28,0.0,675.0,679.0,0.0,72.0,55.0,14.0,1.0,4859.0,66.6,41.0,9103.718643631999,8000.0,1103.72,0.0,0.0,72.0,0.0,1443.0,45764.0,7300.0,9.0,3520.0,141.0,97.2,0.0,0.0,292.0,13.0,9.0,4.0,16.0,15.0,72.0,3.0,4.0,4.0,4.0,10.0,18.0,8.0,19.0,4.0,14.0,0.0,0.0,0.0,1.0,91.7,1.0,0.0,53968.0,45764.0,5000.0,46668.0,328
37831296,16575.0,17.86,D5,10+ years,MORTGAGE,41600.0,2014-12-01,Fully Paid,debt_consolidation,IL,20.23,0.0,670.0,674.0,2.0,71.0,71.0,9.0,1.0,4834.0,32.7,49.0,19686.7000021315,16575.0,3111.7,0.0,0.0,,0.0,0.0,26102.0,14800.0,9.0,2900.0,4891.0,49.1,0.0,0.0,215.0,1.0,1.0,2.0,19.0,1.0,,0.0,3.0,4.0,3.0,12.0,26.0,7.0,21.0,4.0,9.0,0.0,0.0,0.0,2.0,94.9,1.0,0.0,39431.0,26102.0,9600.0,24631.0,613
37631346,28000.0,6.99,A3,2 years,MORTGAGE,300000.0,2014-12-01,Fully Paid,major_purchase,TX,12.87,0.0,715.0,719.0,1.0,,,9.0,0.0,82826.0,76.0,19.0,28576.31,28000.0,576.31,0.0,0.0,,0.0,0.0,776862.0,109000.0,6.0,97108.0,22608.0,69.4,0.0,0.0,118.0,13.0,11.0,5.0,13.0,0.0,,0.0,3.0,4.0,3.0,5.0,6.0,5.0,7.0,4.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,862799.0,164037.0,74000.0,75217.0,787
37791282,11450.0,8.19,A5,3 years,MORTGAGE,42000.0,2014-12-01,Fully Paid,credit_card,OH,19.97,0.0,720.0,724.0,0.0,,,8.0,0.0,9503.0,52.2,10.0,12708.370000443001,11450.0,1258.37,0.0,0.0,,0.0,0.0,69361.0,18200.0,5.0,8670.0,6397.0,59.8,0.0,0.0,67.0,5.0,5.0,1.0,5.0,13.0,,0.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,87790.0,26224.0,15900.0,24693.0,435
37761323,28000.0,8.19,A5,< 1 year,MORTGAGE,84000.0,2014-12-01,Fully Paid,debt_consolidation,TX,12.73,0.0,710.0,714.0,1.0,,,18.0,0.0,17081.0,36.7,48.0,31446.1219691673,28000.0,3446.12,0.0,0.0,,0.0,0.0,229995.0,46500.0,7.0,14375.0,9801.0,56.4,0.0,0.0,193.0,1.0,1.0,2.0,1.0,6.0,,0.0,3.0,9.0,5.0,10.0,18.0,15.0,28.0,9.0,18.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,253820.0,72066.0,22500.0,46210.0,760
12506721,8325.0,17.86,D5,10+ years,OWN,27775.0,2014-12-01,Fully Paid,debt_consolidation,NJ,38.12,0.0,660.0,664.0,1.0,,74.0,14.0,1.0,9343.0,55.3,31.0,9812.86,8325.0,1487.86,0.0,0.0,,0.0,0.0,20030.0,16900.0,7.0,1541.0,134.0,96.9,0.0,0.0,442.0,4.0,4.0,0.0,35.0,0.0,,0.0,3.0,9.0,3.0,17.0,4.0,11.0,27.0,9.0,13.0,0.0,0.0,0.0,3.0,100.0,1.0,0.0,30900.0,20030.0,4300.0,14000.0,078
37661321,6000.0,11.99,B5,6 years,MORTGAGE,125000.0,2014-12-01,Fully Paid,debt_consolidation,WI,24.46,4.0,670.0,674.0,0.0,17.0,,9.0,0.0,208524.0,75.8,28.0,6899.590000750501,6000.0,899.59,0.0,0.0,,0.0,0.0,549422.0,223100.0,3.0,61047.0,498.0,96.0,0.0,0.0,345.0,6.0,6.0,2.0,15.0,3.0,17.0,0.0,3.0,7.0,3.0,13.0,4.0,7.0,21.0,7.0,9.0,0.0,0.0,0.0,1.0,82.1,0.0,0.0,598320.0,219419.0,12600.0,13970.0,535
