loan_amnt,int_rate,annual_inc,dti,fico_range_low,total_acc,acc_open_past_24mths,probability_fully_paid
2000,12.39,65000,14.51,750,5,1,0.896510562463414
20000,7.49,50000,22.16,715,25,4,0.888726288024808
2800,15.59,25000,22.66,660,9,3,0.845646811058874
16000,6.99,89000,24.26,710,30,4,0.878547441381068
17000,6.99,57980,24.84,675,76,2,0.878047939091168
30000,8.67,119000,15.8,690,38,8,0.892432065422617
24000,7.49,220000,2.92,775,19,1,0.896911491244377
16000,7.49,85000,6.69,710,23,1,0.892346480154606
8000,14.99,38000,15.98,665,23,7,0.863453047049958
5000,6.99,28000,14.49,685,20,3,0.887740999156533
10000,12.39,55400,19.99,780,25,4,0.879919534636439
17200,9.49,70000,5.86,680,14,1,0.892346480154606
20000,8.19,85000,21.12,730,47,5,0.896911491244377
8500,8.19,120000,21.74,700,19,7,0.886805706293179
17000,6.03,120000,12.5,790,22,2,0.896911491244377
6000,8.19,21000,18.69,735,13,2,0.894588806279814
15000,6.49,220000,4.36,715,10,2,0.896911491244377
4000,7.49,51852,4.3,690,33,17,0.886550836025866
8050,13.66,45000,19.92,715,16,0,0.880747696157698
11000,8.19,79000,9.52,705,15,3,0.892346480154606
35000,13.66,130000,23.58,660,25,7,0.833243607026618
10000,13.66,27800,36.61,690,8,6,0.855051844664047
8000,11.44,54000,15.66,700,24,13,0.8894351477262
8500,8.67,88382,35.57,710,19,4,0.879182537674691
1300,13.66,37800,31.9,665,24,1,0.891968815620455
12000,11.44,62000,15.68,670,19,2,0.891186285868082
3950,19.99,26000,35.37,685,37,7,0.837325959612818
8000,6.99,34000,26.65,680,38,8,0.867102593866254
5000,6.99,75000,28.72,720,36,3,0.890024422329711
6000,12.99,82677,14.52,690,22,2,0.868336500007912
8000,12.99,65000,19.35,665,35,4,0.850880524210493
25000,6.99,92000,13.89,805,18,3,0.896911491244377
6000,11.99,30000,31.48,700,13,3,0.851279053493825
8800,8.19,100000,27.28,735,34,10,0.890024422329711
2600,10.49,37000,12.97,705,42,8,0.883194358559836
14400,8.19,63161.28,14.92,710,16,2,0.892346480154606
1000,14.99,36340,13.97,705,17,3,0.896372190490642
10275,18.54,24600,25.02,700,30,6,0.803440018074474
5000,13.66,40000,29.73,720,31,4,0.885711644175334
3500,14.31,48400,30.94,665,20,0,0.863094033098482
35000,8.19,90000,19.19,730,14,2,0.896911491244377
23500,8.19,108000,12.93,730,28,1,0.896911491244377
6850,15.59,78000,6.74,700,25,0,0.842995612592671
18000,17.86,45000,37.36,665,23,4,0.872569855398388
10000,8.19,75000,13.42,680,25,1,0.888330943531457
8000,13.66,107000,23.24,660,44,3,0.815707186645714
15000,8.19,201000,13.56,690,45,9,0.887908577498904
13300,10.49,58000,23.98,720,18,3,0.889672039840938
16000,8.19,85000,12.23,715,26,7,0.896911491244377
3000,17.86,100000,9.65,705,10,3,0.89010530699171
25000,10.49,80000,37.19,665,39,4,0.879040185023282
21000,8.67,50000,12.6,690,27,6,0.891869212018495
8000,11.44,40000,25.65,675,12,2,0.877422491045299
22000,9.49,65000,10.58,660,50,6,0.890437525769369
10000,11.99,71000,9.18,680,16,2,0.863261078013861
8000,12.39,70000,10.65,695,21,6,0.881326176648651
30000,11.44,160000,17.99,725,27,1,0.896911491244377
10000,10.49,42000,31.83,660,34,3,0.867363485376013
3000,15.59,96000,24.14,665,12,8,0.872660587461524
6000,8.67,35000,28.12,725,45,9,0.888726288024808
5000,12.99,45000,30,725,19,7,0.885747329383337
2400,16.49,89030,12.98,680,23,10,0.880399529394396
14975,10.49,150000,8.74,675,15,4,0.893918146366147
15000,8.19,160000,15.22,665,15,5,0.889722695078727
35000,14.99,94500,37.89,665,50,5,0.872783930951993
6300,15.59,27000,32.44,675,15,2,0.870664426438822
20000,6.49,85000,21.36,715,26,7,0.896911491244377
15000,11.99,66000,25.73,675,31,3,0.866934380090927
4000,14.99,18000,14.93,705,21,5,0.837330538419003
8000,12.39,54000,11.38,665,21,8,0.830553582766093
9325,20.99,65000,13.41,665,9,4,0.84523038446518
28000,8.19,109000,20.11,725,29,3,0.896911491244377
15000,8.67,95000,9.99,705,12,3,0.892346480154606
12800,12.39,132000,6.07,670,11,2,0.883210451078144
5000,6.49,60000,18.34,755,20,1,0.895826564431621
8275,16.49,24440,20.68,695,15,5,0.848391546940833
18450,16.49,44000,20.57,690,18,3,0.875606581147621
12250,15.59,42000,22.78,660,41,4,0.857557527904071
17500,11.44,275000,12.24,660,37,3,0.88866647360934
12000,6.99,150000,5.96,685,28,2,0.892346480154606
3625,22.99,85000,6.72,665,18,4,0.868352172176609
9600,6.49,80000,3.92,675,12,3,0.888776352532891
5000,11.44,50000,12.58,710,5,0,0.888708613488255
24000,14.31,120000,17.47,675,33,6,0.872816789147054
5000,11.99,38000,9.1,680,11,4,0.871713159395537
35000,10.49,100000,20.29,735,28,3,0.896911491244377
20000,12.99,145000,5.34,725,7,5,0.888863433463093
20000,10.49,75000,22.46,685,23,5,0.876139423370501
28000,7.49,205000,12.05,755,25,4,0.896911491244377
8400,7.49,60000,12.86,660,19,2,0.890994495480013
4200,6.49,50000,23.45,670,25,4,0.877667030320487
18000,6.49,50000,14.26,710,17,6,0.891869212018495
3000,9.49,40000,18.12,745,19,7,0.890780427547615
12500,7.49,32000,14.76,710,33,7,0.871069647910029
7000,11.44,45000,17.55,685,9,4,0.892601707972234
5000,11.44,40000,19.44,745,11,8,0.894588806279814
15000,10.49,114000,8.79,670,50,7,0.880535741836598
18500,8.19,58866,11.19,720,49,2,0.896911491244377
2000,8.19,18000,13.33,680,34,4,0.888903992395127
16000,8.67,45000,24.29,670,52,13,0.878542429094534
5000,12.99,60000,1.32,660,5,4,0.889769172046154
20000,7.49,150000,0.74,685,14,0,0.892346480154606
8000,11.99,53000,22.1,665,34,3,0.846190299287747
20000,12.99,103000,14.45,690,12,2,0.869755598215707
16375,17.14,41000,25.82,675,19,5,0.866613797982068
9750,14.31,84000,12.67,670,9,2,0.844245808994465
1000,14.31,48000,20.65,680,11,4,0.894648141333425
5875,13.66,30500,29.2,690,25,4,0.770250670899988
5600,7.49,94000,22.22,720,15,3,0.890024422329711
2000,6.99,150000,5.89,780,28,2,0.895826564431621
3400,7.49,30000,10.17,685,30,1,0.880294796079877
5000,14.31,67000,5.53,690,15,2,0.887483679540146
5000,15.99,28000,16.93,660,9,5,0.85255082049911
10000,9.49,32000,7.46,670,21,0,0.887486177799704
9600,11.99,46000,24.76,715,35,5,0.884121265647955
29000,8.19,102100,20.12,735,16,3,0.896911491244377
22000,7.49,90000,10.92,665,35,1,0.890437525769369
15000,8.67,140000,16.85,660,26,1,0.890574756790856
1500,10.49,58000,9.68,695,11,3,0.891035897262152
12000,8.67,70000,13.48,695,12,3,0.892346480154606
12000,7.49,79000,11.77,765,33,7,0.896911491244377
14000,6.49,90344,13.74,690,23,5,0.892346480154606
8400,9.49,42000,23.52,670,41,4,0.877821190202462
4500,10.49,90000,22.71,690,24,0,0.876936314770545
4000,15.99,50000,20.98,665,32,4,0.862980221879524
5000,15.59,26880,31.61,670,28,7,0.797428645129585
9000,6.03,142000,14.69,750,12,2,0.895826564431621
20000,11.44,240000,5.44,660,30,1,0.887847316685007
8000,12.99,60000,1.38,725,14,1,0.88801480075126
9075,10.49,30000,20.56,685,22,4,0.887901118533463
9000,11.99,61000,24.18,765,16,3,0.885439378149218
2900,9.49,156000,6.85,695,11,2,0.891035897262152
5325,7.49,50249.89,10.53,675,30,7,0.885567993512234
12000,8.19,65000,7.45,685,15,0,0.892346480154606
35000,8.19,100000,27.62,715,19,2,0.890024422329711
13375,12.39,87000,12.47,675,30,7,0.861944734947545
5000,13.66,49000,27.95,720,26,7,0.877488193424897
19000,8.19,65000,11.45,700,22,2,0.892346480154606
2500,6.99,29000,3.94,660,30,3,0.880411137228546
21000,9.49,80000,6.23,685,24,7,0.892346480154606
6000,13.66,110000,15.9,665,31,7,0.850132231756812
5000,16.49,35000,34.99,675,10,1,0.890244731595906
15000,10.49,200000,1.97,745,20,10,0.896911491244377
6000,12.39,40000,16.08,660,20,5,0.87028765851463
13500,6.49,200000,12.42,660,35,3,0.882819698171362
20000,6.03,200000,9.46,825,38,3,0.896911491244377
11200,15.99,40000,21.48,660,14,10,0.821009386168551
15000,15.59,120000,7.95,695,26,3,0.840615124294046
12500,15.99,60000,18.06,665,56,12,0.811914202705465
6400,6.99,106000,29.86,700,46,6,0.870085840237434
10000,8.19,75000,2.12,695,17,3,0.889482433851832
8500,12.39,74000,18.43,670,27,6,0.864271361894174
1200,14.99,80000,11.16,675,19,7,0.892414889564518
2375,15.99,18288,26.35,745,22,1,0.842204802239896
35000,17.86,253000,11.97,675,77,16,0.778285474524855
8475,6.49,27000,19.02,710,25,6,0.874935706988893
32000,8.67,124000,16,700,24,3,0.892346480154606
19975,17.14,50000,31.37,690,21,3,0.817919246907643
35000,11.99,90000,9.61,710,31,5,0.886854589602723
6000,7.49,17460,26.74,750,19,2,0.888726288024808
16000,10.49,87500,14.8,725,56,4,0.896911491244377
24000,11.44,120000,25.14,665,31,3,0.877503197960047
19800,12.99,65000,9.21,730,12,3,0.885533167106523
8500,8.19,36000,14.8,695,27,8,0.866767130885298
1300,12.99,65000,14.33,695,27,0,0.895644079452184
10000,10.49,48000,7.78,700,8,2,0.889892450653855
7000,8.19,107000,20.23,660,28,2,0.890782697239166
20000,6.49,72509,28.63,720,35,5,0.890024422329711
8950,16.49,30012,20.52,660,13,0,0.819009664219297
6000,11.99,25000,23.24,705,18,5,0.806307670045532
12800,6.99,45000,25.23,680,40,7,0.867924831883358
25000,8.67,75000,8.18,705,13,2,0.892346480154606
9000,12.99,63000,12.93,675,24,5,0.85896109008227
12000,6.99,45000,20.17,795,28,6,0.895685122802029
10000,14.99,35000,21.5,690,18,5,0.866824132578698
15000,17.14,45000,20.16,705,29,9,0.818261971319189
10000,8.19,50000,30.08,715,34,6,0.888726288024808
28000,6.49,178500,6.5,730,18,1,0.896911491244377
7000,6.49,28800,22.77,700,22,4,0.878238169906855
2000,17.14,65000,31.89,690,31,5,0.857891659086189
10000,6.99,58000,20.57,665,29,0,0.888292134517854
10000,11.99,60000,24.14,695,10,3,0.874515817899751
14000,11.44,97500,38.63,690,40,7,0.871313348291803
7200,8.19,56000,19.44,670,33,7,0.885255572525402
14400,15.59,60000,15.13,665,30,8,0.828877936657441
12525,15.99,37000,15.18,680,13,5,0.860662360821975
5000,11.44,45000,4.37,730,5,2,0.894588806279814
5000,11.99,35000,28.71,690,19,4,0.868674355194512
28800,12.99,120000,0.25,760,13,5,0.888863433463093
3000,16.49,55000,15.97,700,34,3,0.890012900714326
10325,16.49,48000,17.83,700,26,5,0.814979111376881
24000,6.49,133100,9.23,675,33,3,0.892588783079379
11800,9.49,50000,18.46,745,17,2,0.895685122802029
18000,6.03,80000,10.86,805,23,8,0.896911491244377
10975,9.49,31200,36.31,720,10,2,0.888726288024808
2400,7.49,32000,2.93,765,4,1,0.896213859252497
25525,8.19,78000,30.32,720,23,3,0.890024422329711
19100,11.44,140000,12.51,660,23,3,0.888564943524839
7000,7.49,55000,8.78,695,18,7,0.886227366229154
12600,14.31,47600,30.41,670,56,5,0.860370784063087
11175,24.99,33000,7.37,675,10,2,0.870096385393097
9475,7.49,90000,6.89,660,13,1,0.890994495480013
9600,13.66,60000,28.68,670,34,2,0.86408384877679
5950,15.99,54000,10.05,690,30,7,0.836206005665423
11500,9.49,45000,24.91,720,34,8,0.888726288024808
5000,16.49,47000,35.96,690,15,5,0.882353915378996
8000,12.39,45000,21.89,670,49,18,0.855763426485563
32000,13.66,72000,5.63,715,31,5,0.882376812499764
6000,6.49,100000,4.68,730,21,3,0.895826564431621
12100,6.99,60008,24.95,740,21,7,0.890024422329711
10000,6.49,75000,10.14,710,25,4,0.891090809932966
9600,12.99,55000,14.23,685,10,6,0.861436675621777
20000,15.59,65000,17.97,665,29,2,0.811104331776037
2000,8.67,82000,14.68,690,21,4,0.892624394732787
28775,8.19,60000,3.79,795,35,3,0.896911491244377
5000,6.99,48000,6.33,665,22,3,0.891562833090481
21000,8.19,300000,20.23,690,33,4,0.893959362308852
8000,12.39,125000,19.59,720,35,8,0.874608291453178
14375,19.99,31000,25.51,670,12,3,0.855471360801826
12000,13.66,62500,14.04,685,22,0,0.864024140413358
32000,9.49,310000,8.74,675,34,6,0.892588783079379
9600,14.31,60000,16.38,680,23,4,0.861480430282092
1000,8.67,60000,19.58,665,15,3,0.889035682769248
6400,8.19,75000,17.23,665,28,0,0.890994495480013
10000,11.44,45000,20.45,660,12,3,0.888137495525035
2000,14.99,72000,10.02,665,14,3,0.896680561843293
1500,12.39,25000,12.77,725,21,6,0.881286238325376
31000,6.99,102000,14.82,735,24,1,0.896911491244377
12000,12.39,67000,20.26,665,21,5,0.86704395331121
35000,15.59,480000,16.28,725,21,5,0.800673750552488
4200,14.99,85000,13.53,725,16,4,0.868641366227848
9850,7.49,88000,0.53,810,8,1,0.895826564431621
5000,13.66,75000,25.15,695,32,7,0.885570822818923
10000,9.49,130000,9.27,660,39,21,0.882598564205231
4200,9.49,178000,11.72,725,22,4,0.895826564431621
5000,10.49,41000,19.85,735,21,0,0.894588806279814
15000,7.49,98200,14.47,720,31,3,0.896911491244377
11475,7.49,56000,14.14,735,26,10,0.895685122802029
15000,6.49,87000,9.86,780,21,7,0.896911491244377
21600,6.49,75000,18.38,715,13,1,0.896911491244377
12000,8.19,140000,10.11,705,18,5,0.892346480154606
8000,14.31,85000,38.49,675,18,1,0.862038189831771
8800,10.49,46452,32.24,690,22,1,0.876732466792322
20000,8.19,48856,30.93,735,45,4,0.888726288024808
31000,6.99,77000,14.5,735,36,3,0.896911491244377
4000,14.31,40000,17.76,730,9,1,0.879373354209985
25000,14.99,111000,21.84,695,27,9,0.867269140027897
5000,7.49,54000,3.8,700,8,3,0.891118186932985
21000,8.67,140000,0.43,830,12,0,0.896911491244377
8250,12.39,31000,7.98,680,8,2,0.866983007016433
10000,11.44,30000,17.64,700,15,6,0.864849567697954
24000,7.49,95000,8.97,675,24,1,0.892346480154606
7200,7.49,100000,10.49,720,44,8,0.895826564431621
10000,7.49,48000,19.3,765,27,5,0.894588806279814
12000,12.99,65000,6.2,690,21,5,0.884447410726878
15000,6.03,107200,15.48,785,34,2,0.896911491244377
5000,15.59,54000,18.64,660,22,5,0.796734454811602
7000,14.99,40000,14.13,665,9,4,0.839938994024905
20000,6.49,84000,20.64,725,30,3,0.896911491244377
10800,6.03,55000,9.4,825,21,3,0.896578611969728
34000,7.49,130000,14.16,725,18,2,0.896911491244377
10000,6.99,104000,17.88,725,12,1,0.895826564431621
10000,12.99,40650,14.49,665,16,3,0.86730433055036
7500,8.19,19750,22.31,690,16,6,0.877157604385243
7200,15.59,18000,15.2,660,18,6,0.781628251010221
16000,12.99,50000,20.84,665,38,4,0.825137013119039
20050,16.49,56000,26.96,695,22,5,0.817196582206992
10000,10.49,59280,18.7,665,16,2,0.889035682769248
17000,10.49,98000,9.72,675,28,4,0.893918146366147
10000,6.03,108000,16.04,690,23,3,0.8894351477262
35000,12.39,130000,19.59,685,31,6,0.880639941431049
9000,6.03,130000,12.66,725,20,6,0.895826564431621
2500,13.66,42000,15.91,680,20,3,0.871410153578199
5000,11.99,30000,14.02,670,20,5,0.834931950337526
9600,11.99,55000,17.56,660,46,14,0.851802276977784
10000,11.44,50000,27.74,750,22,6,0.888726288024808
6000,11.99,35000,21.78,680,10,3,0.870797912002073
8000,8.19,35000,33.02,680,32,2,0.867924831883358
1800,8.19,56000,8.04,730,27,4,0.894588806279814
7000,11.44,62000,25.45,665,41,5,0.870764259203039
3500,11.99,60000,4.74,675,24,2,0.886588879323274
10000,11.99,25000,18.39,760,15,4,0.853457468675394
4500,8.19,16080,22.01,715,35,3,0.895490590069261
4800,13.66,44000,15.71,700,14,5,0.88336448272939
10000,6.03,117000,7.52,710,17,2,0.889482433851832
13000,11.44,107000,12.45,660,23,5,0.887960827343207
25000,10.49,90000,23.88,670,14,0,0.877231544966095
15000,14.99,35000,27.67,710,32,13,0.876160566281774
11500,7.49,35000,10.32,725,19,1,0.897295214972881
5000,8.19,69000,8.05,720,16,0,0.895826564431621
3600,12.99,105000,6.53,660,30,6,0.889496279416574
15000,12.39,46000,15.13,660,25,5,0.86116717080721
6000,12.99,35000,31.14,690,22,4,0.868953480399916
24000,7.49,120000,17.62,725,33,5,0.896911491244377
14900,8.67,98000,31.42,730,52,7,0.890024422329711
4200,14.31,30000,31.48,660,27,5,0.88147059039279
25000,7.49,160000,10.98,705,31,1,0.892588783079379
12800,9.49,45000,23.87,685,19,1,0.877422491045299
20000,12.39,176500,15.31,680,71,14,0.873688655791385
16000,15.99,40000,27.18,670,25,5,0.81779980322046
12000,10.49,50000,11.31,685,14,5,0.892515599208244
7500,8.19,95000,4.37,670,28,4,0.89303911152633
21600,11.44,57000,11.68,690,24,2,0.892346480154606
7000,13.66,47000,22.68,715,38,4,0.882953814999487
21000,16.49,139000,17.09,715,31,4,0.875937615247828
9025,17.86,28000,30.99,730,21,2,0.814097957347537
6000,14.31,43000,21.13,675,11,3,0.870671347761743
28000,6.99,125000,12,755,11,1,0.896911491244377
21000,16.49,72000,26.6,675,29,3,0.819610361408379
5400,14.31,65000,39.59,660,37,11,0.864120956206526
5500,8.19,55000,17.07,725,47,4,0.894588806279814
4500,8.67,60000,13.34,660,34,8,0.887020320095483
8250,11.44,25100,28.41,680,30,8,0.861093514540011
5000,12.39,65000,2.34,690,8,3,0.886301378140969
8000,11.99,58563,23.75,695,44,5,0.863810873866866
6000,11.44,37450,13.46,715,5,1,0.896213859252497
11000,9.49,63163,11.14,705,36,4,0.894054299231657
21250,6.03,80262,16.07,735,18,1,0.896911491244377
3000,11.99,60000,3.22,700,10,8,0.885619048673469
10000,17.14,112987,14.45,680,33,12,0.787833126331843
10000,10.49,52000,4.59,660,23,7,0.891475968745365
10000,11.44,42000,19.83,700,23,4,0.89198634671706
8000,10.49,92000,12.3,660,23,2,0.890994495480013
15000,6.49,62000,9.49,680,13,2,0.892346480154606
8000,12.99,100000,13.52,680,24,11,0.858689745605476
4500,8.19,23500,23.85,735,11,0,0.888726288024808
4000,15.59,60000,15.08,705,29,4,0.878790097442025
12000,12.39,97000,30.56,705,21,6,0.881252323671423
20000,10.49,125000,19.46,660,42,5,0.887685505019241
12600,10.49,35000,25.21,670,36,4,0.87813215623479
6400,13.66,45000,31.84,670,18,7,0.861281546495834
10800,8.19,85000,11.98,700,17,1,0.892346480154606
5000,8.19,113000,11.64,680,25,10,0.891035897262152
20000,8.19,72000,18.65,755,20,1,0.896911491244377
12000,8.67,33000,3.38,735,9,2,0.895685122802029
13200,12.99,36000,34.17,710,20,3,0.882345872430499
8000,11.99,120000,13.65,695,24,3,0.873537126729838
4800,8.67,80000,18.66,660,25,4,0.892259140140246
5600,15.99,52000,26.77,700,18,5,0.868666725672767
10000,11.44,55000,15.1,710,23,5,0.890476945609392
7350,16.49,48000,32.53,665,22,3,0.805032256078291
4000,13.66,15660,11.11,665,12,4,0.844030319330231
16000,11.99,149000,8,685,18,9,0.85354693786762
5525,21.99,34000,6.11,660,20,5,0.840137928868087
35000,12.39,90000,11.85,660,32,5,0.850816626630115
12000,8.67,106000,9.43,675,21,5,0.892346480154606
6000,7.49,42000,21.2,690,19,5,0.891035897262152
7500,13.66,60000,36.2,670,19,2,0.862189289228369
15000,8.19,60000,7.04,680,37,0,0.887908577498904
8000,17.14,63000,38.67,685,46,5,0.82815470633085
12000,9.49,45680,12.67,670,8,3,0.889635583482723
12000,6.49,75000,7.17,705,47,7,0.887908577498904
6000,13.66,28000,20.49,695,14,2,0.811362382777983
4000,8.67,14040,9.15,695,8,0,0.861751819070747
8000,13.66,55000,21.82,690,11,6,0.863310015385023
2000,11.44,60000,28.85,690,18,1,0.877625357202405
3000,14.99,43000,28.52,695,14,5,0.875179418950971
20000,12.99,61500,23.06,690,13,2,0.849309327639654
9700,11.44,32900,21.6,730,22,2,0.894588806279814
10000,11.99,100000,20.86,665,19,6,0.853907560773931
13000,6.49,100000,28.26,695,48,5,0.869872328670692
25000,6.03,70000,20.16,680,21,1,0.892346480154606
8400,7.49,37000,25.98,715,14,1,0.890430649903627
4800,14.31,36000,27.37,675,40,8,0.869099122489578
1600,14.31,35000,21.16,700,19,4,0.896372190490642
2800,16.49,18000,15.22,665,28,6,0.869106574133707
35000,17.86,120000,19.02,730,24,4,0.872291918058945
20000,8.19,73000,22.62,675,27,6,0.876732466792322
5100,14.99,20500,13.58,660,13,3,0.849526949082123
12000,8.19,84000,5.54,725,28,5,0.896911491244377
16500,12.39,88000,9.98,715,10,2,0.879380688990335
10000,12.39,96762,20.56,695,36,5,0.884585008189642
15000,11.99,45000,8.53,690,9,2,0.866117904612014
8000,9.49,50000,17.45,700,16,7,0.885261279165075
35000,17.86,95000,25.87,710,44,12,0.826097201925151
6400,6.49,28957,19.6,810,18,1,0.896213859252497
8000,10.49,40000,18.84,660,17,5,0.888712258640036
8000,11.44,430000,22.53,685,28,5,0.876732466792322
15000,6.03,125000,5.43,720,41,5,0.896911491244377
21000,15.99,51000,37.52,725,19,2,0.852766792394103
15000,6.99,112000,16.47,705,20,2,0.892346480154606
25000,7.49,70000,17.32,720,20,3,0.896911491244377
10000,8.19,110000,10.89,710,10,1,0.888776352532891
5000,6.03,127810,2.02,705,22,9,0.891035897262152
12000,14.31,90000,28.56,685,42,17,0.865816232725543
15600,10.49,85000,29.92,720,44,5,0.890024422329711
12000,8.19,53440,21.13,660,14,2,0.88687080283879
9000,6.49,110000,9.47,740,32,4,0.895826564431621
7200,8.19,92600,10.18,770,23,2,0.895826564431621
6000,6.03,88000,19.72,690,32,7,0.880622680775856
8000,8.19,45000,19.97,680,35,5,0.882774205667748
2000,11.44,71000,19.47,665,32,6,0.885214704840128
15000,6.49,78316.3,6.53,700,8,4,0.893867252346684
2500,8.19,50000,12,730,50,10,0.894588806279814
5000,16.49,38000,30.1,660,23,5,0.817380270232286
10000,11.99,75000,12.27,660,20,4,0.857094649554437
6500,7.49,55000,14.84,670,16,2,0.890887174257077
12000,6.49,90000,9.66,755,34,5,0.896911491244377
10625,13.66,72000,15.28,665,47,5,0.853157934049267
2400,10.49,57000,23.24,710,29,5,0.876936314770545
2400,11.99,46000,13.72,670,44,8,0.891339013254079
20000,10.49,70000,36.48,725,36,4,0.890024422329711
10000,11.44,64000,9.73,715,22,1,0.895826564431621
2500,15.59,50000,18.58,675,13,3,0.887812146843675
7000,8.19,62904,21.2,700,31,5,0.886163944170819
15000,10.49,50000,17.35,710,16,3,0.891869212018495
5000,6.49,90000,21.36,820,48,8,0.895826564431621
9600,8.19,84000,3.7,680,11,2,0.888776352532891
7900,15.99,120000,14.03,695,31,10,0.819352404653735
9000,8.67,80000,2.57,685,11,1,0.888776352532891
6000,11.44,115000,15.77,710,15,3,0.891035897262152
20000,6.99,132000,19.5,705,32,6,0.892588783079379
10000,12.39,119000,11.44,660,23,2,0.834112438941982
4500,14.31,16000,36.91,700,16,11,0.846658918484615
15000,12.99,52000,34.76,690,36,3,0.866976264462293
5000,19.24,42000,28.74,675,18,9,0.88174206720917
10000,8.19,86000,15.56,695,11,6,0.888728802095028
14000,13.66,130000,7.93,735,17,6,0.879375278673889
6400,15.59,36500,27.45,705,24,8,0.816734530168088
5000,6.99,116000,15.72,720,28,2,0.895826564431621
20000,8.19,75000,10.34,685,21,1,0.892346480154606
4000,8.67,53000,9.96,675,26,2,0.891035897262152
17000,10.49,53000,9.96,690,19,2,0.892346480154606
2400,6.49,105000,18.91,705,36,9,0.885637522619081
7200,6.49,72800,11.05,715,22,2,0.895826564431621
5375,14.31,15000,30,710,15,3,0.862037993397994
7000,6.49,80000,7.34,740,23,1,0.895826564431621
9600,14.31,88325.4,24.89,675,21,3,0.861353786432438
4950,19.24,69000,21.98,660,20,8,0.830460100598162
7200,13.66,20000,23.35,660,12,4,0.85444298423381
24000,6.99,120000,16.57,760,26,4,0.896911491244377
5000,12.99,50000,27.42,685,31,5,0.869326429953157
10000,9.49,46000,7.24,660,13,2,0.890994495480013
12000,6.49,75400,13.67,725,16,0,0.896911491244377
5000,8.67,100000,22.5,660,50,11,0.868102822910103
9000,12.39,90000,23.25,690,25,7,0.835705674591876
3000,11.44,80000,38.76,685,23,0,0.876936314770545
5000,13.66,68000,9.2,670,23,11,0.871672026914499
10000,13.66,97000,6.71,665,20,4,0.887496800327546
14000,12.99,45000,13.01,670,22,4,0.864553130258341
20000,15.59,57300,22.37,685,7,2,0.866718779517443
8000,13.66,90000,9.25,670,16,2,0.860054305104617
5000,11.44,40000,18.82,685,16,3,0.891035897262152
7000,8.19,29735,23.01,670,19,4,0.877762337195872
14550,12.99,50000,17.43,690,24,6,0.841188274376313
18000,17.86,56000,36.11,695,19,4,0.874938117069728
6000,13.66,82000,38.12,700,26,5,0.883300282923686
3875,14.99,27000,23.56,675,8,2,0.880650222625067
2750,17.14,67500,19.5,710,18,6,0.867281350878365
18000,6.03,52000,25.99,745,26,0,0.888726288024808
6000,11.99,47840,18.56,675,24,7,0.858613033226959
8400,12.99,74000,34.11,690,51,10,0.859006710898182
14000,10.49,112813,14.53,725,49,2,0.896911491244377
11000,11.44,27000,26.93,665,23,2,0.876053166400735
18000,14.31,42000,34.11,665,33,4,0.862924820231157
12000,8.19,55000,25.14,695,29,4,0.878501049273108
30000,9.49,115000,21.38,720,51,6,0.896911491244377
8400,11.99,75000,31.21,680,49,10,0.859006710898182
3800,6.99,115000,14.88,710,21,2,0.891035897262152
13900,8.19,45000,29.12,690,14,8,0.865971480775035
3150,8.19,95000,19.91,675,22,4,0.892624394732787
20000,13.66,86000,8.11,660,28,4,0.869230940847899
5000,7.49,50000,25.61,725,23,6,0.888726288024808
9950,15.59,56000,14.9,660,35,5,0.804609576414048
16000,12.39,135000,30.19,660,37,6,0.857449563192358
6450,19.99,54000,28.69,670,32,8,0.832844182849012
9000,6.49,22000,23.02,725,18,4,0.888726288024808
5000,12.39,34000,26.61,705,12,4,0.884659794674964
10000,7.49,36000,19.5,730,20,5,0.894588806279814
8800,17.86,87000,23.48,665,12,3,0.849363518844621
8400,9.49,61000,24.21,665,35,5,0.870764259203039
16000,6.03,50000,22.2,705,28,5,0.876139423370501
6000,16.49,16000,23.71,670,8,2,0.871642682103346
3500,12.39,70000,25.22,685,17,3,0.865348825844925
10000,10.49,65000,30.47,670,40,4,0.87813215623479
2100,14.31,76000,19.91,685,8,3,0.893659664443061
6000,13.66,25000,25.68,700,17,3,0.825863800299034
5000,6.49,31200,12.77,725,9,3,0.895490590069261
6000,6.49,30468,12.8,750,6,0,0.894588806279814
6100,14.99,49920,14.54,660,9,2,0.851568905070198
4000,11.44,61000,13.02,660,14,3,0.890994495480013
12000,8.19,35000,13.79,700,20,3,0.879696634874211
7000,8.67,130800,17.26,700,50,2,0.886163944170819
7500,8.67,68000,11.65,720,22,3,0.895826564431621
7000,6.49,40000,14.09,790,28,3,0.895490590069261
15500,17.14,54000,11.58,700,13,2,0.867339115117403
8000,8.19,45000,19.57,680,17,2,0.890389569157124
2000,8.19,35000,10.73,785,33,9,0.894588806279814
35000,17.86,84000,35.1,695,26,5,0.823409309733598
14800,14.31,43721,13.32,675,16,4,0.866849523340734
7000,7.49,75000,8.62,675,21,1,0.891035897262152
14400,8.19,46000,28,675,19,2,0.877422491045299
24500,13.66,66837,0.45,700,11,0,0.884230902305934
10000,14.31,59750,11.99,705,13,8,0.825906152712818
8500,11.99,50000,15.15,680,4,2,0.845315697477043
7000,7.49,55000,12.03,730,23,2,0.894588806279814
7800,11.99,25524,27.13,695,20,6,0.797242906696917
9000,12.99,50000,17.19,665,26,11,0.846877485845436
